# xp yp zp phi
# 1 21 21 21
3.000000000000000444e-01 3.500000000000000333e-01 9.500000000000000666e-01 7.567290618346933506e-01
3.500000000000000333e-01 3.500000000000000333e-01 9.500000000000000666e-01 7.506055486667897458e-01
4.000000000000000222e-01 3.500000000000000333e-01 9.500000000000000666e-01 7.436015044045948263e-01
4.500000000000000111e-01 3.500000000000000333e-01 9.500000000000000666e-01 7.357425629798765021e-01
5.000000000000000000e-01 3.500000000000000333e-01 9.500000000000000666e-01 7.270572909104187076e-01
5.500000000000000444e-01 3.500000000000000333e-01 9.500000000000000666e-01 7.175770143754033326e-01
6.000000000000000888e-01 3.500000000000000333e-01 9.500000000000000666e-01 7.073356310926478541e-01
6.500000000000000222e-01 3.500000000000000333e-01 9.500000000000000666e-01 6.963694085776838127e-01
7.000000000000000666e-01 3.500000000000000333e-01 9.500000000000000666e-01 6.847167704632779461e-01
7.500000000000000000e-01 3.500000000000000333e-01 9.500000000000000666e-01 6.724180726386898010e-01
8.000000000000000444e-01 3.500000000000000333e-01 9.500000000000000666e-01 6.595153710300585281e-01
8.500000000000000888e-01 3.500000000000000333e-01 9.500000000000000666e-01 6.460521828864128624e-01
9.000000000000000222e-01 3.500000000000000333e-01 9.500000000000000666e-01 6.320732434597178262e-01
9.500000000000000666e-01 3.500000000000000333e-01 9.500000000000000666e-01 6.176242599721880611e-01
1.000000000000000000e+00 3.500000000000000333e-01 9.500000000000000666e-01 6.027516647500952285e-01
0.000000000000000000e+00 4.000000000000000222e-01 9.500000000000000666e-01 7.667265960708200545e-01
5.000000000000000278e-02 4.000000000000000222e-01 9.500000000000000666e-01 7.662475416683707241e-01
1.000000000000000056e-01 4.000000000000000222e-01 9.500000000000000666e-01 7.648121736058192122e-01
1.500000000000000222e-01 4.000000000000000222e-01 9.500000000000000666e-01 7.624258661107436996e-01
2.000000000000000111e-01 4.000000000000000222e-01 9.500000000000000666e-01 7.590975389709809784e-01
2.500000000000000000e-01 4.000000000000000222e-01 9.500000000000000666e-01 7.548396019890073472e-01
3.000000000000000444e-01 4.000000000000000222e-01 9.500000000000000666e-01 7.496678778972798440e-01
3.500000000000000333e-01 4.000000000000000222e-01 9.500000000000000666e-01 7.436015044045948263e-01
4.000000000000000222e-01 4.000000000000000222e-01 9.500000000000000666e-01 7.366628162220530962e-01
4.500000000000000111e-01 4.000000000000000222e-01 9.500000000000000666e-01 7.288772080862911951e-01
5.000000000000000000e-01 4.000000000000000222e-01 9.500000000000000666e-01 7.202729799554398182e-01
5.500000000000000444e-01 4.000000000000000222e-01 9.500000000000000666e-01 7.108811656980973392e-01
6.000000000000000888e-01 4.000000000000000222e-01 9.500000000000000666e-01 7.007353467259787028e-01
6.500000000000000222e-01 4.000000000000000222e-01 9.500000000000000666e-01 6.898714521354756268e-01
7.000000000000000666e-01 4.000000000000000222e-01 9.500000000000000666e-01 6.783275470210716751e-01
7.500000000000000000e-01 4.000000000000000222e-01 9.500000000000000666e-01 6.661436107034878207e-01
8.000000000000000444e-01 4.000000000000000222e-01 9.500000000000000666e-01 6.533613066769544675e-01
8.500000000000000888e-01 4.000000000000000222e-01 9.500000000000000666e-01 6.400237461227075153e-01
9.000000000000000222e-01 4.000000000000000222e-01 9.500000000000000666e-01 6.261752468595005450e-01
9.500000000000000666e-01 4.000000000000000222e-01 9.500000000000000666e-01 6.118610896066956073e-01
1.000000000000000000e+00 4.000000000000000222e-01 9.500000000000000666e-01 5.971272734216274136e-01
0.000000000000000000e+00 4.500000000000000111e-01 9.500000000000000666e-01 7.586232512394792682e-01
5.000000000000000278e-02 4.500000000000000111e-01 9.500000000000000666e-01 7.581492598451946563e-01
1.000000000000000056e-01 4.500000000000000111e-01 9.500000000000000666e-01 7.567290618346933506e-01
1.500000000000000222e-01 4.500000000000000111e-01 9.500000000000000666e-01 7.543679746366642735e-01
2.000000000000000111e-01 4.500000000000000111e-01 9.500000000000000666e-01 7.510748237678998018e-01
2.500000000000000000e-01 4.500000000000000111e-01 9.500000000000000666e-01 7.468618878747260714e-01
3.000000000000000444e-01 4.500000000000000111e-01 9.500000000000000666e-01 7.417448224630320830e-01
3.500000000000000333e-01 4.500000000000000111e-01 9.500000000000000666e-01 7.357425629798765021e-01
4.000000000000000222e-01 4.500000000000000111e-01 9.500000000000000666e-01 7.288772080862911951e-01
4.500000000000000111e-01 4.500000000000000111e-01 9.500000000000000666e-01 7.211738841281868373e-01
5.000000000000000000e-01 4.500000000000000111e-01 9.500000000000000666e-01 7.126605919683961510e-01
5.500000000000000444e-01 4.500000000000000111e-01 9.500000000000000666e-01 7.033680374861928097e-01
6.000000000000000888e-01 4.500000000000000111e-01 9.500000000000000666e-01 6.933294471796099812e-01
6.500000000000000222e-01 4.500000000000000111e-01 9.500000000000000666e-01 6.825803704192555665e-01
7.000000000000000666e-01 4.500000000000000111e-01 9.500000000000000666e-01 6.711584699989910918e-01
7.500000000000000000e-01 4.500000000000000111e-01 9.500000000000000666e-01 6.591033027079291617e-01
8.000000000000000444e-01 4.500000000000000111e-01 9.500000000000000666e-01 6.464560917090759196e-01
8.500000000000000888e-01 4.500000000000000111e-01 9.500000000000000666e-01 6.332594925521951579e-01
9.000000000000000222e-01 4.500000000000000111e-01 9.500000000000000666e-01 6.195573546719131963e-01
9.500000000000000666e-01 4.500000000000000111e-01 9.500000000000000666e-01 6.053944802268051983e-01
1.000000000000000000e+00 4.500000000000000111e-01 9.500000000000000666e-01 5.908163821214814648e-01
0.000000000000000000e+00 5.000000000000000000e-01 9.500000000000000666e-01 7.496678778972798440e-01
5.000000000000000278e-02 5.000000000000000000e-01 9.500000000000000666e-01 7.491994818626021013e-01
1.000000000000000056e-01 5.000000000000000000e-01 9.500000000000000666e-01 7.477960489636145125e-01
1.500000000000000222e-01 5.000000000000000000e-01 9.500000000000000666e-01 7.454628338579807334e-01
2.000000000000000111e-01 5.000000000000000000e-01 9.500000000000000666e-01 7.422085578792935179e-01
2.500000000000000000e-01 5.000000000000000000e-01 9.500000000000000666e-01 7.380453547272775028e-01
3.000000000000000444e-01 5.000000000000000000e-01 9.500000000000000666e-01 7.329886950981683302e-01
3.500000000000000333e-01 5.000000000000000000e-01 9.500000000000000666e-01 7.270572909104187076e-01
4.000000000000000222e-01 5.000000000000000000e-01 9.500000000000000666e-01 7.202729799554398182e-01
4.500000000000000111e-01 5.000000000000000000e-01 9.500000000000000666e-01 7.126605919683961510e-01
5.000000000000000000e-01 5.000000000000000000e-01 9.500000000000000666e-01 7.042477972683623966e-01
5.500000000000000444e-01 5.000000000000000000e-01 9.500000000000000666e-01 6.950649392587558983e-01
6.000000000000000888e-01 5.000000000000000000e-01 9.500000000000000666e-01 6.851448522064272906e-01
6.500000000000000222e-01 5.000000000000000000e-01 9.500000000000000666e-01 6.745226658298247857e-01
7.000000000000000666e-01 5.000000000000000000e-01 9.500000000000000666e-01 6.632355983221738249e-01
7.500000000000000000e-01 5.000000000000000000e-01 9.500000000000000666e-01 6.513227395137713982e-01
8.000000000000000444e-01 5.000000000000000000e-01 9.500000000000000666e-01 6.388248259376471117e-01
8.500000000000000888e-01 5.000000000000000000e-01 9.500000000000000666e-01 6.257840096045911293e-01
9.000000000000000222e-01 5.000000000000000000e-01 9.500000000000000666e-01 6.122436223167194713e-01
9.500000000000000666e-01 5.000000000000000000e-01 9.500000000000000666e-01 5.982479373534095313e-01
1.000000000000000000e+00 5.000000000000000000e-01 9.500000000000000666e-01 5.838419303498798563e-01
0.000000000000000000e+00 5.500000000000000444e-01 9.500000000000000666e-01 7.398927764290241793e-01
5.000000000000000278e-02 5.500000000000000444e-01 9.500000000000000666e-01 7.394304879239623762e-01
1.000000000000000056e-01 5.500000000000000444e-01 9.500000000000000666e-01 7.380453547272775028e-01
1.500000000000000222e-01 5.500000000000000444e-01 9.500000000000000666e-01 7.357425629798765021e-01
2.000000000000000111e-01 5.500000000000000444e-01 9.500000000000000666e-01 7.325307202957657138e-01
2.500000000000000000e-01 5.500000000000000444e-01 9.500000000000000666e-01 7.284218021604135229e-01
3.000000000000000444e-01 5.500000000000000444e-01 9.500000000000000666e-01 7.234310775438910213e-01
3.500000000000000333e-01 5.500000000000000444e-01 9.500000000000000666e-01 7.175770143754033326e-01
4.000000000000000222e-01 5.500000000000000444e-01 9.500000000000000666e-01 7.108811656980973392e-01
4.500000000000000111e-01 5.500000000000000444e-01 9.500000000000000666e-01 7.033680374861928097e-01
5.000000000000000000e-01 5.500000000000000444e-01 9.500000000000000666e-01 6.950649392587558983e-01
5.500000000000000444e-01 5.500000000000000444e-01 9.500000000000000666e-01 6.860018187641997445e-01
6.000000000000000888e-01 5.500000000000000444e-01 9.500000000000000666e-01 6.762110821353979340e-01
6.500000000000000222e-01 5.500000000000000444e-01 9.500000000000000666e-01 6.657274010258708019e-01
7.000000000000000666e-01 5.500000000000000444e-01 9.500000000000000666e-01 6.545875083317863607e-01
7.500000000000000000e-01 5.500000000000000444e-01 9.500000000000000666e-01 6.428299841816539351e-01
8.000000000000000444e-01 5.500000000000000444e-01 9.500000000000000666e-01 6.304950339349585375e-01
8.500000000000000888e-01 5.500000000000000444e-01 9.500000000000000666e-01 6.176242599721880611e-01
9.000000000000000222e-01 5.500000000000000444e-01 9.500000000000000666e-01 6.042604290815701829e-01
9.500000000000000666e-01 5.500000000000000444e-01 9.500000000000000666e-01 5.904472372524436352e-01
1.000000000000000000e+00 5.500000000000000444e-01 9.500000000000000666e-01 5.762290736717998740e-01
0.000000000000000000e+00 6.000000000000000888e-01 9.500000000000000666e-01 7.293328987298375310e-01
5.000000000000000278e-02 6.000000000000000888e-01 9.500000000000000666e-01 7.288772080862911951e-01
1.000000000000000056e-01 6.000000000000000888e-01 9.500000000000000666e-01 7.275118437502035018e-01
1.500000000000000222e-01 6.000000000000000888e-01 9.500000000000000666e-01 7.252419178449811543e-01
2.000000000000000111e-01 6.000000000000000888e-01 9.500000000000000666e-01 7.220759151352744709e-01
2.500000000000000000e-01 6.000000000000000888e-01 9.500000000000000666e-01 7.180256401903514218e-01
3.000000000000000444e-01 6.000000000000000888e-01 9.500000000000000666e-01 7.131061440589009370e-01
3.500000000000000333e-01 6.000000000000000888e-01 9.500000000000000666e-01 7.073356310926478541e-01
4.000000000000000222e-01 6.000000000000000888e-01 9.500000000000000666e-01 7.007353467259787028e-01
4.500000000000000111e-01 6.000000000000000888e-01 9.500000000000000666e-01 6.933294471796099812e-01
5.000000000000000000e-01 6.000000000000000888e-01 9.500000000000000666e-01 6.851448522064272906e-01
5.500000000000000444e-01 6.000000000000000888e-01 9.500000000000000666e-01 6.762110821353979340e-01
6.000000000000000888e-01 6.000000000000000888e-01 9.500000000000000666e-01 6.665600805934610573e-01
6.500000000000000222e-01 6.000000000000000888e-01 9.500000000000000666e-01 6.562260243943003335e-01
7.000000000000000666e-01 6.000000000000000888e-01 9.500000000000000666e-01 6.452451221758349620e-01
7.500000000000000000e-01 6.000000000000000888e-01 9.500000000000000666e-01 6.336554034443063754e-01
8.000000000000000444e-01 6.000000000000000888e-01 9.500000000000000666e-01 6.214964997413539027e-01
8.500000000000000888e-01 6.000000000000000888e-01 9.500000000000000666e-01 6.088094196910941447e-01
9.000000000000000222e-01 6.000000000000000888e-01 9.500000000000000666e-01 5.956363197067552351e-01
9.500000000000000666e-01 6.000000000000000888e-01 9.500000000000000666e-01 5.820202721409568625e-01
1.000000000000000000e+00 6.000000000000000888e-01 9.500000000000000666e-01 5.680050326505351466e-01
0.000000000000000000e+00 6.500000000000000222e-01 9.500000000000000666e-01 7.180256401903514218e-01
5.000000000000000278e-02 6.500000000000000222e-01 9.500000000000000666e-01 7.175770143754033326e-01
1.000000000000000056e-01 6.500000000000000222e-01 9.500000000000000666e-01 7.162328180513107823e-01
1.500000000000000222e-01 6.500000000000000222e-01 9.500000000000000666e-01 7.139980840853531463e-01
2.000000000000000111e-01 6.500000000000000222e-01 9.500000000000000666e-01 7.108811656980973392e-01
2.500000000000000000e-01 6.500000000000000222e-01 9.500000000000000666e-01 7.068936844459283719e-01
3.000000000000000444e-01 6.500000000000000222e-01 9.500000000000000666e-01 7.020504580326535349e-01
3.500000000000000333e-01 6.500000000000000222e-01 9.500000000000000666e-01 6.963694085776838127e-01
4.000000000000000222e-01 6.500000000000000222e-01 9.500000000000000666e-01 6.898714521354756268e-01
4.500000000000000111e-01 6.500000000000000222e-01 9.500000000000000666e-01 6.825803704192555665e-01
5.000000000000000000e-01 6.500000000000000222e-01 9.500000000000000666e-01 6.745226658298247857e-01
5.500000000000000444e-01 6.500000000000000222e-01 9.500000000000000666e-01 6.657274010258708019e-01
6.000000000000000888e-01 6.500000000000000222e-01 9.500000000000000666e-01 6.562260243943003335e-01
6.500000000000000222e-01 6.500000000000000222e-01 9.500000000000000666e-01 6.460521828864128624e-01
7.000000000000000666e-01 6.500000000000000222e-01 9.500000000000000666e-01 6.352415237772289780e-01
7.500000000000000000e-01 6.500000000000000222e-01 9.500000000000000666e-01 6.238314869801441231e-01
8.000000000000000444e-01 6.500000000000000222e-01 9.500000000000000666e-01 6.118610896066956073e-01
8.500000000000000888e-01 6.500000000000000222e-01 9.500000000000000666e-01 5.993707045012125478e-01
9.000000000000000222e-01 6.500000000000000222e-01 9.500000000000000666e-01 5.864018345023148671e-01
9.500000000000000666e-01 6.500000000000000222e-01 9.500000000000000666e-01 5.729968841876902363e-01
1.000000000000000000e+00 6.500000000000000222e-01 9.500000000000000666e-01 5.591989308455924679e-01
0.000000000000000000e+00 7.000000000000000666e-01 9.500000000000000666e-01 7.060106193710251610e-01
5.000000000000000278e-02 7.000000000000000666e-01 9.500000000000000666e-01 7.055695005978942502e-01
1.000000000000000056e-01 7.000000000000000666e-01 9.500000000000000666e-01 7.042477972683623966e-01
1.500000000000000222e-01 7.000000000000000666e-01 9.500000000000000666e-01 7.020504580326535349e-01
2.000000000000000111e-01 7.000000000000000666e-01 9.500000000000000666e-01 6.989856963334306617e-01
2.500000000000000000e-01 7.000000000000000666e-01 9.500000000000000666e-01 6.950649392587558983e-01
3.000000000000000444e-01 7.000000000000000666e-01 9.500000000000000666e-01 6.903027565616536299e-01
3.500000000000000333e-01 7.000000000000000666e-01 9.500000000000000666e-01 6.847167704632779461e-01
4.000000000000000222e-01 7.000000000000000666e-01 9.500000000000000666e-01 6.783275470210716751e-01
4.500000000000000111e-01 7.000000000000000666e-01 9.500000000000000666e-01 6.711584699989910918e-01
5.000000000000000000e-01 7.000000000000000666e-01 9.500000000000000666e-01 6.632355983221738249e-01
5.500000000000000444e-01 7.000000000000000666e-01 9.500000000000000666e-01 6.545875083317863607e-01
6.000000000000000888e-01 7.000000000000000666e-01 9.500000000000000666e-01 6.452451221758349620e-01
6.500000000000000222e-01 7.000000000000000666e-01 9.500000000000000666e-01 6.352415237772289780e-01
7.000000000000000666e-01 7.000000000000000666e-01 9.500000000000000666e-01 6.246117639103521135e-01
7.500000000000000000e-01 7.000000000000000666e-01 9.500000000000000666e-01 6.133926559910020115e-01
8.000000000000000444e-01 7.000000000000000666e-01 9.500000000000000666e-01 6.016225642412069696e-01
8.500000000000000888e-01 7.000000000000000666e-01 9.500000000000000666e-01 5.893411859297487121e-01
9.000000000000000222e-01 7.000000000000000666e-01 9.500000000000000666e-01 5.765893294110361333e-01
9.500000000000000666e-01 7.000000000000000666e-01 9.500000000000000666e-01 5.634086896893725216e-01
1.000000000000000000e+00 7.000000000000000666e-01 9.500000000000000666e-01 5.498416232228819922e-01
0.000000000000000000e+00 7.500000000000000000e-01 9.500000000000000666e-01 6.933294471796099812e-01
5.000000000000000278e-02 7.500000000000000000e-01 9.500000000000000666e-01 6.928962516628230928e-01
1.000000000000000056e-01 7.500000000000000000e-01 9.500000000000000666e-01 6.915982884117658491e-01
1.500000000000000222e-01 7.500000000000000000e-01 9.500000000000000666e-01 6.894404171903423251e-01
2.000000000000000111e-01 7.500000000000000000e-01 9.500000000000000666e-01 6.864307039135754129e-01
2.500000000000000000e-01 7.500000000000000000e-01 9.500000000000000666e-01 6.825803704192555665e-01
3.000000000000000444e-01 7.500000000000000000e-01 9.500000000000000666e-01 6.779037247624355444e-01
3.500000000000000333e-01 7.500000000000000000e-01 9.500000000000000666e-01 6.724180726386898010e-01
4.000000000000000222e-01 7.500000000000000000e-01 9.500000000000000666e-01 6.661436107034878207e-01
4.500000000000000111e-01 7.500000000000000000e-01 9.500000000000000666e-01 6.591033027079291617e-01
5.000000000000000000e-01 7.500000000000000000e-01 9.500000000000000666e-01 6.513227395137713982e-01
5.500000000000000444e-01 7.500000000000000000e-01 9.500000000000000666e-01 6.428299841816539351e-01
6.000000000000000888e-01 7.500000000000000000e-01 9.500000000000000666e-01 6.336554034443063754e-01
6.500000000000000222e-01 7.500000000000000000e-01 9.500000000000000666e-01 6.238314869801441231e-01
7.000000000000000666e-01 7.500000000000000000e-01 9.500000000000000666e-01 6.133926559910020115e-01
7.500000000000000000e-01 7.500000000000000000e-01 9.500000000000000666e-01 6.023750626600388181e-01
8.000000000000000444e-01 7.500000000000000000e-01 9.500000000000000666e-01 5.908163821214814648e-01
8.500000000000000888e-01 7.500000000000000000e-01 9.500000000000000666e-01 5.787555986124842677e-01
9.000000000000000222e-01 7.500000000000000000e-01 9.500000000000000666e-01 5.662327874988083432e-01
9.500000000000000666e-01 7.500000000000000000e-01 9.500000000000000666e-01 5.532888948703432730e-01
1.000000000000000000e+00 7.500000000000000000e-01 9.500000000000000666e-01 5.399655163899444998e-01
0.000000000000000000e+00 8.000000000000000444e-01 9.500000000000000666e-01 6.800254874297912977e-01
5.000000000000000278e-02 8.000000000000000444e-01 9.500000000000000666e-01 6.796006042899597199e-01
1.000000000000000056e-01 8.000000000000000444e-01 9.500000000000000666e-01 6.783275470210716751e-01
1.500000000000000222e-01 8.000000000000000444e-01 9.500000000000000666e-01 6.762110821353979340e-01
2.000000000000000111e-01 8.000000000000000444e-01 9.500000000000000666e-01 6.732591207750618922e-01
2.500000000000000000e-01 8.000000000000000444e-01 9.500000000000000666e-01 6.694826694474956819e-01
3.000000000000000444e-01 8.000000000000000444e-01 9.500000000000000666e-01 6.648957616574800999e-01
3.500000000000000333e-01 8.000000000000000444e-01 9.500000000000000666e-01 6.595153710300585281e-01
4.000000000000000222e-01 8.000000000000000444e-01 9.500000000000000666e-01 6.533613066769544675e-01
4.500000000000000111e-01 8.000000000000000444e-01 9.500000000000000666e-01 6.464560917090759196e-01
5.000000000000000000e-01 8.000000000000000444e-01 9.500000000000000666e-01 6.388248259376471117e-01
5.500000000000000444e-01 8.000000000000000444e-01 9.500000000000000666e-01 6.304950339349585375e-01
6.000000000000000888e-01 8.000000000000000444e-01 9.500000000000000666e-01 6.214964997413539027e-01
6.500000000000000222e-01 8.000000000000000444e-01 9.500000000000000666e-01 6.118610896066956073e-01
7.000000000000000666e-01 8.000000000000000444e-01 9.500000000000000666e-01 6.016225642412069696e-01
7.500000000000000000e-01 8.000000000000000444e-01 9.500000000000000666e-01 5.908163821214814648e-01
8.000000000000000444e-01 8.000000000000000444e-01 9.500000000000000666e-01 5.794794954520171570e-01
8.500000000000000888e-01 8.000000000000000444e-01 9.500000000000000666e-01 5.676501404205028800e-01
9.000000000000000222e-01 8.000000000000000444e-01 9.500000000000000666e-01 5.553676234061021288e-01
9.500000000000000666e-01 8.000000000000000444e-01 9.500000000000000666e-01 5.426721048042063567e-01
1.000000000000000000e+00 8.000000000000000444e-01 9.500000000000000666e-01 5.296043821188352041e-01
0.000000000000000000e+00 8.500000000000000888e-01 9.500000000000000666e-01 6.661436107034877097e-01
5.000000000000000278e-02 8.500000000000000888e-01 9.500000000000000666e-01 6.657274010258708019e-01
1.000000000000000056e-01 8.500000000000000888e-01 9.500000000000000666e-01 6.644803316418471661e-01
1.500000000000000222e-01 8.500000000000000888e-01 9.500000000000000666e-01 6.624070717612527970e-01
2.000000000000000111e-01 8.500000000000000888e-01 9.500000000000000666e-01 6.595153710300585281e-01
2.500000000000000000e-01 8.500000000000000888e-01 9.500000000000000666e-01 6.558160112715014645e-01
3.000000000000000444e-01 8.500000000000000888e-01 9.500000000000000666e-01 6.513227395137713982e-01
3.500000000000000333e-01 8.500000000000000888e-01 9.500000000000000666e-01 6.460521828864128624e-01
4.000000000000000222e-01 8.500000000000000888e-01 9.500000000000000666e-01 6.400237461227075153e-01
4.500000000000000111e-01 8.500000000000000888e-01 9.500000000000000666e-01 6.332594925521951579e-01
5.000000000000000000e-01 8.500000000000000888e-01 9.500000000000000666e-01 6.257840096045911293e-01
5.500000000000000444e-01 8.500000000000000888e-01 9.500000000000000666e-01 6.176242599721880611e-01
6.000000000000000888e-01 8.500000000000000888e-01 9.500000000000000666e-01 6.088094196910941447e-01
6.500000000000000222e-01 8.500000000000000888e-01 9.500000000000000666e-01 5.993707045012125478e-01
7.000000000000000666e-01 8.500000000000000888e-01 9.500000000000000666e-01 5.893411859297487121e-01
7.500000000000000000e-01 8.500000000000000888e-01 9.500000000000000666e-01 5.787555986124842677e-01
8.000000000000000444e-01 8.500000000000000888e-01 9.500000000000000666e-01 5.676501404205028800e-01
8.500000000000000888e-01 8.500000000000000888e-01 9.500000000000000666e-01 5.560622669971557741e-01
9.000000000000000222e-01 8.500000000000000888e-01 9.500000000000000666e-01 5.440304823306366666e-01
9.500000000000000666e-01 8.500000000000000888e-01 9.500000000000000666e-01 5.315941269916857337e-01
1.000000000000000000e+00 8.500000000000000888e-01 9.500000000000000666e-01 5.187931656538893321e-01
0.000000000000000000e+00 9.000000000000000222e-01 9.500000000000000666e-01 6.517299434639465261e-01
5.000000000000000278e-02 9.000000000000000222e-01 9.500000000000000666e-01 6.513227395137713982e-01
1.000000000000000056e-01 9.000000000000000222e-01 9.500000000000000666e-01 6.501026535652069116e-01
1.500000000000000222e-01 9.000000000000000222e-01 9.500000000000000666e-01 6.480742537981672990e-01
2.000000000000000111e-01 9.000000000000000222e-01 9.500000000000000666e-01 6.452451221758349620e-01
2.500000000000000000e-01 9.000000000000000222e-01 9.500000000000000666e-01 6.416258072299916293e-01
3.000000000000000444e-01 9.000000000000000222e-01 9.500000000000000666e-01 6.372297585378169371e-01
3.500000000000000333e-01 9.000000000000000222e-01 9.500000000000000666e-01 6.320732434597178262e-01
4.000000000000000222e-01 9.000000000000000222e-01 9.500000000000000666e-01 6.261752468595005450e-01
4.500000000000000111e-01 9.000000000000000222e-01 9.500000000000000666e-01 6.195573546719131963e-01
5.000000000000000000e-01 9.000000000000000222e-01 9.500000000000000666e-01 6.122436223167194713e-01
5.500000000000000444e-01 9.000000000000000222e-01 9.500000000000000666e-01 6.042604290815701829e-01
6.000000000000000888e-01 9.000000000000000222e-01 9.500000000000000666e-01 5.956363197067552351e-01
6.500000000000000222e-01 9.000000000000000222e-01 9.500000000000000666e-01 5.864018345023148671e-01
7.000000000000000666e-01 9.000000000000000222e-01 9.500000000000000666e-01 5.765893294110361333e-01
7.500000000000000000e-01 9.000000000000000222e-01 9.500000000000000666e-01 5.662327874988083432e-01
8.000000000000000444e-01 9.000000000000000222e-01 9.500000000000000666e-01 5.553676234061021288e-01
8.500000000000000888e-01 9.000000000000000222e-01 9.500000000000000666e-01 5.440304823306366666e-01
9.000000000000000222e-01 9.000000000000000222e-01 9.500000000000000666e-01 5.322590351314362422e-01
9.500000000000000666e-01 9.000000000000000222e-01 9.500000000000000666e-01 5.200917711485354422e-01
1.000000000000000000e+00 9.000000000000000222e-01 9.500000000000000666e-01 5.075677903208040131e-01
0.000000000000000000e+00 9.500000000000000666e-01 9.500000000000000666e-01 6.368316143717430711e-01
5.000000000000000278e-02 9.500000000000000666e-01 9.500000000000000666e-01 6.364337189680268070e-01
1.000000000000000056e-01 9.500000000000000666e-01 9.500000000000000666e-01 6.352415237772289780e-01
1.500000000000000222e-01 9.500000000000000666e-01 9.500000000000000666e-01 6.332594925521951579e-01
2.000000000000000111e-01 9.500000000000000666e-01 9.500000000000000666e-01 6.304950339349585375e-01
2.500000000000000000e-01 9.500000000000000666e-01 9.500000000000000666e-01 6.269584553213832789e-01
3.000000000000000444e-01 9.500000000000000666e-01 9.500000000000000666e-01 6.226628988358015038e-01
3.500000000000000333e-01 9.500000000000000666e-01 9.500000000000000666e-01 6.176242599721880611e-01
4.000000000000000222e-01 9.500000000000000666e-01 9.500000000000000666e-01 6.118610896066956073e-01
4.500000000000000111e-01 9.500000000000000666e-01 9.500000000000000666e-01 6.053944802268051983e-01
5.000000000000000000e-01 9.500000000000000666e-01 9.500000000000000666e-01 5.982479373534095313e-01
5.500000000000000444e-01 9.500000000000000666e-01 9.500000000000000666e-01 5.904472372524436352e-01
6.000000000000000888e-01 9.500000000000000666e-01 9.500000000000000666e-01 5.820202721409568625e-01
6.500000000000000222e-01 9.500000000000000666e-01 9.500000000000000666e-01 5.729968841876902363e-01
7.000000000000000666e-01 9.500000000000000666e-01 9.500000000000000666e-01 5.634086896893725216e-01
7.500000000000000000e-01 9.500000000000000666e-01 9.500000000000000666e-01 5.532888948703432730e-01
8.000000000000000444e-01 9.500000000000000666e-01 9.500000000000000666e-01 5.426721048042063567e-01
8.500000000000000888e-01 9.500000000000000666e-01 9.500000000000000666e-01 5.315941269916857337e-01
9.000000000000000222e-01 9.500000000000000666e-01 9.500000000000000666e-01 5.200917711485354422e-01
9.500000000000000666e-01 9.500000000000000666e-01 9.500000000000000666e-01 5.082026467613166565e-01
1.000000000000000000e+00 9.500000000000000666e-01 9.500000000000000666e-01 4.959649599573404677e-01
0.000000000000000000e+00 1.000000000000000000e+00 9.500000000000000666e-01 6.214964997413539027e-01
5.000000000000000278e-02 1.000000000000000000e+00 9.500000000000000666e-01 6.211081857897658987e-01
1.000000000000000056e-01 1.000000000000000000e+00 9.500000000000000666e-01 6.199446990510927291e-01
1.500000000000000222e-01 1.000000000000000000e+00 9.500000000000000666e-01 6.180103957895440869e-01
2.000000000000000111e-01 1.000000000000000000e+00 9.500000000000000666e-01 6.153125062446173077e-01
2.500000000000000000e-01 1.000000000000000000e+00 9.500000000000000666e-01 6.118610896066956073e-01
3.000000000000000444e-01 1.000000000000000000e+00 9.500000000000000666e-01 6.076689715334367969e-01
3.500000000000000333e-01 1.000000000000000000e+00 9.500000000000000666e-01 6.027516647500952285e-01
4.000000000000000222e-01 1.000000000000000000e+00 9.500000000000000666e-01 5.971272734216274136e-01
4.500000000000000111e-01 1.000000000000000000e+00 9.500000000000000666e-01 5.908163821214814648e-01
5.000000000000000000e-01 1.000000000000000000e+00 9.500000000000000666e-01 5.838419303498798563e-01
5.500000000000000444e-01 1.000000000000000000e+00 9.500000000000000666e-01 5.762290736717998740e-01
6.000000000000000888e-01 1.000000000000000000e+00 9.500000000000000666e-01 5.680050326505351466e-01
6.500000000000000222e-01 1.000000000000000000e+00 9.500000000000000666e-01 5.591989308455924679e-01
7.000000000000000666e-01 1.000000000000000000e+00 9.500000000000000666e-01 5.498416232228819922e-01
7.500000000000000000e-01 1.000000000000000000e+00 9.500000000000000666e-01 5.399655163899444998e-01
8.000000000000000444e-01 1.000000000000000000e+00 9.500000000000000666e-01 5.296043821188352041e-01
8.500000000000000888e-01 1.000000000000000000e+00 9.500000000000000666e-01 5.187931656538893321e-01
9.000000000000000222e-01 1.000000000000000000e+00 9.500000000000000666e-01 5.075677903208040131e-01
9.500000000000000666e-01 1.000000000000000000e+00 9.500000000000000666e-01 4.959649599573404677e-01
1.000000000000000000e+00 1.000000000000000000e+00 9.500000000000000666e-01 4.840219606747035996e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 7.788007830714048785e-01
5.000000000000000278e-02 0.000000000000000000e+00 1.000000000000000000e+00 7.783141846598287117e-01
1.000000000000000056e-01 0.000000000000000000e+00 1.000000000000000000e+00 7.768562128393133870e-01
